institute_id,name,country,region,parent_institution,parent_ror,organization_type,china_focus_area,funding_source_if_available,official_url,source_url,year_established,confucius_institute_on_campus,joint_chinese_center,chinese_funding_presence,policy_vs_academic_orientation,publication_indexed_share,china_coauthorship_share,policy_output_share,notes,country_iso2,parent_institution_normalized,institute_type_category,confucius_institute_present,confucius_institute_closed,ci_closure_year,ci_partner_university,china_funding_present,china_funding_type,china_university_partner,director_name,director_start_year,director_end_year,director_background_type,director_security_policy_background,director_china_academic_background,director_prior_affiliation_china,director_change_year,director_change_post_ci_closure,disciplinary_orientation_primary,disciplinary_orientation_secondary,discipline_history_share,discipline_politics_share,discipline_economics_share,discipline_law_share,discipline_society_culture_share,discipline_science_technology_share,discipline_security_strategy_share,discipline_interdisciplinary_share,discipline_detection_method,publication_count,topic_security_share,topic_economy_share,topic_governance_share,topic_cooperation_share,hawkishness_score_x,engagement_score_x,risk_framing_score_x,panel_year,pre_post_ci_closure,sensitive_topic_share,sensitive_topic_index_x,sensitive_topic_avoidance_score_x,sensitive_topic_count_x,tiananmen_topic_share,falun_gong_topic_share,xinjiang_topic_share,tibet_topic_share,hongkong_democracy_topic_share,human_rights_topic_share,tiananmen_topic_count,falun_gong_topic_count,xinjiang_topic_count,tibet_topic_count,hongkong_topic_count,human_rights_topic_count,sensitive_topic_detection_method_x,parent_institution_original,parent_institution_effective,chinese_partner_inferred,openalex_parent_institution_id,resolved_publications_url,resolved_people_url,resolved_reports_url,ci_match_method,ci_match_confidence,topic_domestic_politics_share,topic_environment_climate_share,topic_health_science_share,topic_history_culture_share,topic_hong_kong_share,topic_ir_foreign_policy_share,topic_law_institutions_share,topic_media_information_share,topic_regional_global_south_share,topic_security_military_share,topic_society_demographics_share,topic_taiwan_strait_share,topic_technology_cyber_share,topic_trade_economics_share,topic_unclassified_share,topic_xinjiang_tibet_share,total_docs,tiananmen_doc_count,tiananmen_doc_share,tiananmen_total_hits,tiananmen_hit_density,tiananmen_multi_count,falun_gong_doc_count,falun_gong_doc_share,falun_gong_total_hits,falun_gong_hit_density,falun_gong_multi_count,xinjiang_doc_count,xinjiang_doc_share,xinjiang_total_hits,xinjiang_hit_density,xinjiang_multi_count,tibet_doc_count,tibet_doc_share,tibet_total_hits,tibet_hit_density,tibet_multi_count,hong_kong_doc_count,hong_kong_doc_share,hong_kong_total_hits,hong_kong_hit_density,hong_kong_multi_count,human_rights_doc_count,human_rights_doc_share,human_rights_total_hits,human_rights_hit_density,human_rights_multi_count,taiwan_coercion_doc_count,taiwan_coercion_doc_share,taiwan_coercion_total_hits,taiwan_coercion_hit_density,taiwan_coercion_multi_count,media_control_doc_count,media_control_doc_share,media_control_total_hits,media_control_hit_density,media_control_multi_count,covid_origins_doc_count,covid_origins_doc_share,covid_origins_total_hits,covid_origins_hit_density,covid_origins_multi_count,elite_capture_doc_count,elite_capture_doc_share,elite_capture_total_hits,elite_capture_hit_density,elite_capture_multi_count,sensitive_topic_count_y,sensitive_topic_raw_score,sensitive_topic_density,tiananmen_corpus_mean_share,falun_gong_corpus_mean_share,xinjiang_corpus_mean_share,tibet_corpus_mean_share,hong_kong_corpus_mean_share,human_rights_corpus_mean_share,taiwan_coercion_corpus_mean_share,media_control_corpus_mean_share,covid_origins_corpus_mean_share,elite_capture_corpus_mean_share,tiananmen_avoidance,tiananmen_coverage_band,falun_gong_avoidance,falun_gong_coverage_band,xinjiang_avoidance,xinjiang_coverage_band,tibet_avoidance,tibet_coverage_band,hong_kong_avoidance,hong_kong_coverage_band,human_rights_avoidance,human_rights_coverage_band,taiwan_coercion_avoidance,taiwan_coercion_coverage_band,media_control_avoidance,media_control_coverage_band,covid_origins_avoidance,covid_origins_coverage_band,elite_capture_avoidance,elite_capture_coverage_band,sensitive_topic_avoidance_score_y,sensitive_topic_index_y,sensitive_topic_detection_method_y,hawkish_framing_score,engagement_framing_score,risk_framing_score_y,securitisation_framing_score,techno_nationalist_framing_score,liberal_internationalist_framing_score,china_threat_index,engagement_index,techno_nationalist_index,hawkishness_score_y,engagement_score_y,dominant_framing,network_nodes,network_edges,china_agenda_dependence
china_studies_centre,China Studies Centre,Australia,Oceania,University of Sydney,https://ror.org/03f0f6041,University research center,"China-Australia relations, Greater China studies",University endowment + grants,https://www.sydney.edu.au/research/our-research/centres/china-studies-centre.html,https://www.sydney.edu.au/research/our-research/centres/china-studies-centre/our-research.html,2011.0,,,,,,,,Supports and funds research.,AU,University of Sydney,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Sydney,University of Sydney,,,https://www.sydney.edu.au/research/our-research/centres/china-studies-centre.html,https://www.sydney.edu.au/research/our-research/centres/china-studies-centre/our-people.html,https://www.sydney.edu.au/research/our-research/centres/china-studies-centre/our-research.html,,,0.0334928229665071,0.0095693779904306,0.0095693779904306,0.0526315789473684,0.0526315789473684,0.1196172248803827,,,,0.1148325358851674,0.0430622009569378,0.0239234449760765,0.0095693779904306,0.138755980861244,0.3205741626794258,0.0717703349282296,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0718,19.0,1.0559,4.0,6.0,0.0287,7.0,0.3648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0048,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,224.5,0.1428666985645933,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,-1.0,high,-1.0,high,1.0,low,1.0,low,-0.1166,normal,1.0,low,1.0,low,1.0,low,0.7,0.0105,keyword_dictionary_weighted,0.0381,0.1746,0.8252,0.9698,0.0189,0.0427,0.5537,0.1369,0.0189,0.0381,0.1746,securitisation,0.0,0.0,
china_studies_institute_aascu,China Studies Institute,United States / China,North America / Asia,American Association of State Colleges and Universities,,Professional development institute,"China studies curriculum, faculty development",,https://aascu.org/civic-global-engagement/global-initiatives/china-studies-institute/,https://aascu.org/civic-global-engagement/global-initiatives/china-studies-institute/,,,,,,,,,Faculty development institute.,,American Association of State Colleges and Universities,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Association of State Colleges and Universities,American Association of State Colleges and Universities,,,https://oia.yonsei.ac.kr/china/overview.do,https://gsis1.yonsei.ac.kr/main/faculty.asp?mid=n01_04,https://oia.yonsei.ac.kr/china/overview.do,,,,,,,,,,,,,,,,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hawkish,0.0,0.0,
china_studies_institute_yonsei,China Studies Institute,South Korea,Asia,Yonsei University,,University institute,China studies,,https://oia.yonsei.ac.kr/china/overview.do,https://oia.yonsei.ac.kr/china/overview.do,,,,,,,,,Yonsei China studies unit.,KR,Yonsei University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yonsei University,Yonsei University,,,https://oia.yonsei.ac.kr/china/overview.do,https://gsis1.yonsei.ac.kr/main/faculty.asp?mid=n01_04,https://oia.yonsei.ac.kr/china/overview.do,,,,,,,,,,,,,,0.25,,,0.75,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0,0.1408,0.0,0.0,0.0,0.0,0.0,0.1006,0.0,0.0,0.1408,engagement,0.0,0.0,
china_studies_program_chulalongkorn,China Studies Program,Thailand,Asia,Chulalongkorn University,,University program,China studies,,https://www.arts.chula.ac.th/chinese/china-studies/,https://www.arts.chula.ac.th/chinese/china-studies/,,,,,,,,,Chulalongkorn China Studies.,TH,Chulalongkorn University,program / project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chulalongkorn University,Chulalongkorn University,,,https://jsis.washington.edu/china/,https://jsis.washington.edu/china/people/faculty/,https://jsis.washington.edu/china/,,,,,0.1428571428571428,0.2857142857142857,,0.1428571428571428,,,,0.1428571428571428,,,,0.1428571428571428,0.1428571428571428,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.1886,0.4863,0.0,0.0472,0.0,0.0,0.0896,0.3474,0.0,0.1886,0.4863,engagement,0.0,0.0,
china_studies_program_washington,China Studies Program,United States,North America,University of Washington,https://ror.org/00cvxb145,University program,China studies,,https://jsis.washington.edu/china/,https://jsis.washington.edu/china/,,,,,,,,,University of Washington China studies.,US,University of Washington,program / project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Washington,University of Washington,,,https://jsis.washington.edu/china/,https://jsis.washington.edu/china/people/faculty/,https://jsis.washington.edu/china/,,,0.0909090909090909,,0.0909090909090909,0.1818181818181818,,0.0909090909090909,,,,0.0909090909090909,0.1818181818181818,,,0.0909090909090909,0.0909090909090909,0.0909090909090909,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0909,1.0,0.1405,0.0,1.0,0.0909,1.0,0.1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0281018181818181,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,-1.0,high,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.8,0.0182,keyword_dictionary_weighted,0.5448,0.3095,0.0,0.03,0.0,0.0,0.2269,0.2211,0.0,0.5448,0.3095,hawkish,0.0,0.0,
chinese_studies_program,Chinese Studies Program,Canada,North America,University of Toronto,,University program,Chinese studies,,https://eastasianstudies.utoronto.ca/chinese-studies/,https://eastasianstudies.utoronto.ca/chinese-studies/,,,,,,,,,University of Toronto Chinese Studies.,CA,University of Toronto,program / project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Toronto,University of Toronto,,,https://eastasianstudies.utoronto.ca/chinese-studies/,https://www.eas.utoronto.ca/people/directories/all-faculty?sort_by=ppl_last_name_value&items_per_page=10&fy_uoft_roles_tid[0]=69,https://eastasianstudies.utoronto.ca/chinese-studies/,,,0.1505376344086021,0.021505376344086,0.032258064516129,0.2043010752688172,,0.032258064516129,,,,0.032258064516129,0.2365591397849462,0.010752688172043,,0.086021505376344,0.1935483870967742,,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0108,1.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.002006129032258,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,0.3033,normal,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.9303,0.0011,keyword_dictionary_weighted,1.1395,0.0176,0.0358,0.0164,0.0,0.0,0.4715,0.0125,0.0,1.1395,0.0176,hawkish,0.0,0.0,
contemporary_china_studies_programme_ccsp,Contemporary China Studies Programme (CCSP),United Kingdom,Europe,University of Oxford,https://ror.org/00cwqze88,University academic programme,Contemporary China across social sciences,,https://www.ccsp.ox.ac.uk/,https://www.ccsp.ox.ac.uk/about,2003.0,,,,,,,,Social-science-focused China programme in Oxford.,GB,University of Oxford,program / project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Oxford,University of Oxford,,,https://www.ccsp.ox.ac.uk/,https://www.ccsp.ox.ac.uk/all-people,https://www.ccsp.ox.ac.uk/research-projects,,,0.0701754385964912,0.0087719298245614,0.0175438596491228,0.1140350877192982,0.0263157894736842,0.0087719298245614,0.0087719298245614,,0.0087719298245614,0.0087719298245614,0.2894736842105263,0.0263157894736842,,0.0701754385964912,0.3421052631578947,,114.0,1.0,0.0088,1.0,0.0121,0.0,2.0,0.0175,4.0,1.7181,2.0,1.0,0.0088,1.0,0.0139,0.0,1.0,0.0088,1.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.5,0.1761279824561403,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-0.3546,normal,-1.0,high,0.4323,normal,0.1299,normal,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.6562,0.0044,keyword_dictionary_weighted,0.4423,0.1563,0.3775,0.0,0.016,0.0,0.2902,0.1117,0.016,0.4423,0.1563,hawkish,0.0,0.0,
cornell_china_center,Cornell China Center,United States / China,North America / Asia,Cornell University,https://ror.org/05bnh8v26,University China center,"Research, teaching, and academic exchange with China",,https://global.cornell.edu/sub/china-center,https://chinacenter.cornell.edu/about,2018.0,,,,,,,,Bridge between Cornell and China.,,Cornell University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cornell University,Cornell University,,,https://global.cornell.edu/sub/china-center,https://global.cornell.edu/sub/china-center,https://global.cornell.edu/sub/china-center/research,,,0.088235294117647,,0.088235294117647,0.1176470588235294,,0.0294117647058823,0.0294117647058823,,0.088235294117647,,0.0588235294117647,,0.0294117647058823,0.088235294117647,0.3235294117647059,0.0588235294117647,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2059,11.0,0.7119,2.0,2.0,0.0588,3.0,0.0709,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0294,1.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,88.5,0.0786264705882353,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,-1.0,high,-1.0,high,1.0,low,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,0.7,0.0294,keyword_dictionary_weighted,0.0262,0.015,0.0035,0.0,0.0,0.0,0.0115,0.0107,0.0,0.0262,0.015,hawkish,0.0,0.0,
durham_china_centre,Durham China Centre,United Kingdom,Europe,Durham University,,University center,China studies,,https://www.durham.ac.uk/research/institutes-and-centres/china-centre/,https://www.durham.ac.uk/research/institutes-and-centres/china-centre/,2015.0,,,,,,,,Durham University China Centre.,GB,Durham University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durham University,Durham University,,,https://www.durham.ac.uk/research/institutes-and-centres/china-centre/,https://www.durham.ac.uk/research/institutes-and-centres/contemporary-chinese-studies/about-us/people/,https://www.durham.ac.uk/research/institutes-and-centres/china-centre/,,,0.068,0.02,0.084,0.032,0.02,0.016,0.004,0.004,0.012,0.024,0.052,0.012,0.02,0.132,0.492,0.008,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.008,2.0,0.2422,0.0,1.0,0.004,1.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.5,0.02456528,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,0.4839,normal,0.6045,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.9088,0.0012,keyword_dictionary_weighted,0.0227,0.067,0.5794,0.0075,0.0,0.0,0.1852,0.0478,0.0,0.0227,0.067,risk,0.0,0.0,
east_asian_institute,East Asian Institute,Singapore,Asia,National University of Singapore,https://ror.org/03qf0hz13,Research institute,"East Asia and China politics, economy, society",,https://eai.nus.edu.sg/,https://eai.nus.edu.sg/,1997.0,,,,,,,,Major Singapore institute with substantial China coverage.,SG,National University of Singapore,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National University of Singapore,National University of Singapore,National University of Singapore,,https://eai.nus.edu.sg/,https://research.nus.edu.sg/eai/people/,https://research.nus.edu.sg/eai/publications/,,,0.0607734806629834,,0.0773480662983425,0.0552486187845303,0.0331491712707182,0.1325966850828729,0.005524861878453,,0.0276243093922651,0.0220994475138121,0.1104972375690607,0.011049723756906,0.0331491712707182,0.2596685082872928,0.1657458563535911,0.005524861878453,181.0,1.0,0.0055,1.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0055,3.0,0.0581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0055,1.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0071456906077348,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,0.1534,normal,1.0,low,1.0,low,0.4562,normal,1.0,low,1.0,low,1.0,low,0.253,normal,1.0,low,1.0,low,0.7863,0.0016,keyword_dictionary_weighted,0.0201,0.7295,0.0901,0.0092,0.0,0.0876,0.0378,0.5461,0.0,0.0201,0.7295,engagement,0.0,0.0,
east_asian_studies_center,East Asian Studies Center,United States,North America,Indiana University Bloomington,https://ror.org/01hcx6992,University center,East Asian studies incl. China,,https://easc.indiana.edu/,https://easc.indiana.edu/,,,,,,,,,IU East Asian Studies Center.,US,Indiana University Bloomington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University Bloomington,Indiana University Bloomington,,,https://easc.indiana.edu/,https://easc.indiana.edu/people/index.html,https://easc.indiana.edu/,,,,0.0847457627118644,0.0282485875706214,0.192090395480226,,0.0338983050847457,,,0.0056497175141242,0.0169491525423728,0.03954802259887,,0.0112994350282485,0.0621468926553672,0.519774011299435,0.0056497175141242,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0048,0.1367,0.4248,0.0166,0.0,0.0,0.1343,0.0977,0.0,0.0048,0.1367,risk,0.0,0.0,
european_think_tank_network_on_china_etnc,European Think-tank Network on China (ETNC),Europe,Europe,Network coordinated by member think tanks,,Research network,European China policy analysis network,,https://www.ifri.org/en/european-think-tank-network-china-etnc,https://www.ifri.org/en/european-think-tank-network-china-etnc,2014.0,,,,,,,,European network of China-focused think tanks.,,Network coordinated by member think tanks,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network coordinated by member think tanks,Network coordinated by member think tanks,,,https://sites.google.com/view/etnc/reports,https://sites.google.com/view/etnc/institutes,https://sites.google.com/view/etnc/reports,,,0.1,,0.025,0.025,0.1,0.15,,,0.1,0.075,,,,0.175,0.25,,40.0,1.0,0.025,2.0,0.4199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.075,3.0,0.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,1.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.0,0.1365235,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,1.0,low,-1.0,high,1.0,low,1.0,low,0.7,0.0125,keyword_dictionary_weighted,1.1365,0.1826,0.0246,0.1081,0.0004,0.2039,0.4944,0.1887,0.0004,1.1365,0.1826,hawkish,0.0,0.0,
fairbank_center_for_chinese_studies,Fairbank Center for Chinese Studies,United States,North America,Harvard University,https://ror.org/03vek6s52,University research center,"Chinese studies, history, politics, society",,https://fairbank.fas.harvard.edu/,https://fairbank.fas.harvard.edu/,1955.0,,,,,,,,Harvard-based China studies center.,US,Harvard University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harvard University,Harvard University,,,https://fairbank.fas.harvard.edu/research/publications/,https://fairbank.fas.harvard.edu/people/,https://fairbank.fas.harvard.edu/research/publications/,,,0.0496453900709219,0.0070921985815602,0.0212765957446808,0.0780141843971631,0.0141843971631205,0.0496453900709219,,,,0.2907801418439716,0.0212765957446808,0.0354609929078014,0.0070921985815602,0.0496453900709219,0.375886524822695,,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0382,0.7222,0.0469,0.3734,0.0,0.0355,0.1414,0.526,0.0,0.0382,0.7222,engagement,0.0,0.0,
freeman_chair_in_china_studies,Freeman Chair in China Studies,United States,North America,Center for Strategic and International Studies,,Think tank program,"China strategy, security, and policy",,https://www.csis.org/programs/freeman-chair-china-studies,https://www.csis.org/programs/freeman-chair-china-studies,1983.0,,,,,,,,CSIS China studies program.,US,Center for Strategic and International Studies,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center for Strategic and International Studies,Center for Strategic and International Studies,,,https://www.csis.org/programs/freeman-chair-china-studies,https://www.csis.org/programs/freeman-chair-china-studies/staff-and-affiliates,https://www.csis.org/programs/freeman-chair-china-studies/projects,,,0.1666666666666666,,0.0357142857142857,0.0238095238095238,0.0119047619047619,0.1309523809523809,,,0.0119047619047619,0.0714285714285714,0.0119047619047619,0.0357142857142857,,0.1071428571428571,0.3809523809523809,0.0119047619047619,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0119,1.0,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0020667857142857,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,-0.1766,normal,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.9,0.0012,keyword_dictionary_weighted,0.2754,0.1866,0.1971,0.1145,0.0078,0.0954,0.2036,0.1605,0.0078,0.2754,0.1866,hawkish,0.0,0.0,
